date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:14:31	67731/67731	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2014/04/dedon-white-jungle-slider4.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2014/04/dedon-white-jungle-slider4.jpg	(from https://herrlich.media/arbeiten/dedon-salone-del-mobile/)
01:14:31	50751/50751	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2014/04/dedon-white-jungle-slider5.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2014/04/dedon-white-jungle-slider5.jpg	(from https://herrlich.media/arbeiten/dedon-salone-del-mobile/)
01:14:33	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:44:26%20GMT	https://herrlich.media/arbeiten/haus-christine/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/haus-christine/GET.1f0.delayed	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:35	2499/2499	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:44:27%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fhaus-christine%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed7ec3.json	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:44:27%20GMT	https://herrlich.media/?p=1327	E:/MINI-PROJECT/team/team2/herrlich.media/index164e.html	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:35	906/906	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/arbeiten/haus-christine/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/haus-christine/feed/index.html	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:36	2632/2632	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:44:28%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fhaus-christine%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embedd773	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:36	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:44:29%20GMT	http://herrlich.media/wp-content/uploads/2013/12/responsive.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/responsive.1f4.delayed	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:37	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:44:30%20GMT	http://herrlich.media/wp-content/uploads/2013/12/haus-christine-weather.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-weather.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:38	36009/36009	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/haus-christine-weather.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-weather.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:39	53596/53596	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/haus-christine-norderney-titel2.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-norderney-titel2.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:41	285/285	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:44:35%20GMT	http://herrlich.media/wp-content/uploads/2013/12/haus-christine-kalender.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-kalender.1f8.delayed	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:42	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:44:35%20GMT	http://herrlich.media/wp-content/uploads/2013/12/haus-christine-uebersicht.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-uebersicht.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:42	90304/90304	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/responsive.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/responsive.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:43	95773/95773	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/haus-christine-kalender.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-kalender.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:44	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:44:37%20GMT	http://herrlich.media/wp-content/uploads/2013/12/haus-christine-map.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-map.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:46	281/281	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:44:38%20GMT	http://herrlich.media/wp-content/uploads/2013/12/haus-christine-news.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-news.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:47	79399/79399	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/haus-christine-uebersicht.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-uebersicht.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:48	82301/82301	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/haus-christine-map.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-map.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:51	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:44:44%20GMT	http://herrlich.media/wp-content/uploads/2013/12/haus-christine-wohnung.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-wohnung.200.delayed	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:54	46926/46926	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/haus-christine-slider3.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-slider3.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:55	87786/87786	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/haus-christine-news.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-news.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:56	123449/123449	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/haus-christine-wohnung.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-wohnung.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:14:58	101861/101861	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/haus-christine-slider2.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-slider2.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:15:00	69277/69277	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/haus-christine-slider5.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-slider5.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:15:00	62785/62785	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/haus-christine-slider4.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-slider4.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:15:00	83794/83794	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/haus-christine-slider1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/haus-christine-slider1.jpg	(from https://herrlich.media/arbeiten/haus-christine/)
01:15:01	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:44:53%20GMT	https://herrlich.media/arbeiten/anna-fuchs-webshop/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/anna-fuchs-webshop/GET	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:02	918/918	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/arbeiten/anna-fuchs-webshop/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/anna-fuchs-webshop/feed/index.html	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:02	2508/2508	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:44:54%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fanna-fuchs-webshop%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed1111.json	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:03	2641/2641	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:44:55%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fanna-fuchs-webshop%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed3ac4	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:05	88545/88545	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-web-titel.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-web-titel.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:06	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:44:59%20GMT	http://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image4.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image4.20b.delayed	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:44:57%20GMT	https://herrlich.media/?p=1296	E:/MINI-PROJECT/team/team2/herrlich.media/indexe6eb.html	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:07	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:45:00%20GMT	http://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image1.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:08	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:45:01%20GMT	http://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image5.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image5.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:09	114107/114107	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image4.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image4.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:09	171047/171047	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image1.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:10	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:45:03%20GMT	http://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image6.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image6.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:11	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:45:04%20GMT	http://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image2.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image2.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:12	117727/117727	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image5.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image5.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:12	67436/67436	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image6.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image6.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:13	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:45:06%20GMT	http://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image3.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image3.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:15	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:45:07%20GMT	http://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image7.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image7.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:17	176803/176803	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image3.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image3.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:18	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:45:11%20GMT	http://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image8.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image8.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:19	72490/72490	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image7.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image7.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:19	290020/290020	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image2.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image2.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:20	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:45:13%20GMT	http://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image9.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image9.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:21	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:45:14%20GMT	http://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image10.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image10.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:21	48146/48146	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2014/04/dedon-white-jungle-slider1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2014/04/dedon-white-jungle-slider1.jpg	(from https://herrlich.media/arbeiten/dedon-salone-del-mobile/)
01:15:25	91543/91543	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image9.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image9.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:26	173093/173093	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image8.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-image8.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:26	41197/41197	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider2.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider2.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:27	46528/46528	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider4.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider4.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:27	29606/29606	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider1.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:29	50341/50341	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider6.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider6.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:29	38284/38284	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider3.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider3.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:30	45566/45566	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider7.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider7.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:30	27620/27620	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider9.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider9.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:32	60798/60798	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider10.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider10.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:33	92191/92191	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider8.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider8.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:33	148795/148795	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider5.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/anna-fuchs-slider5.jpg	(from https://herrlich.media/arbeiten/anna-fuchs-webshop/)
01:15:34	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:45:27%20GMT	https://herrlich.media/team/fynn-kliemann/GET	E:/MINI-PROJECT/team/team2/herrlich.media/team/fynn-kliemann/GET	(from https://herrlich.media/team/fynn-kliemann/)
01:15:37	2468/2468	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:45:28%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fteam%2Ffynn-kliemann%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embedc278.json	(from https://herrlich.media/team/fynn-kliemann/)
01:15:38	895/895	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/team/fynn-kliemann/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/team/fynn-kliemann/feed/index.html	(from https://herrlich.media/team/fynn-kliemann/)
01:15:38	2601/2601	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:45:31%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fteam%2Ffynn-kliemann%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed8ed7	(from https://herrlich.media/team/fynn-kliemann/)
01:15:38	18146/18146	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2014:48:58%20GMT	https://herrlich.media/team	E:/MINI-PROJECT/team/team2/herrlich.media/team.html	(from https://herrlich.media/team/fynn-kliemann/)
01:15:40	21557/21557	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Nov%202018%2001:01:22%20GMT	https://herrlich.media/autor/admin/	E:/MINI-PROJECT/team/team2/herrlich.media/autor/admin/index.html	(from https://herrlich.media/team/fynn-kliemann/)
01:15:40	12647/12647	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:45:32%20GMT	https://herrlich.media/team/florian-bottmann/	E:/MINI-PROJECT/team/team2/herrlich.media/team/florian-bottmann/index.html	(from https://herrlich.media/team/fynn-kliemann/)
01:15:41	241/241	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:45:34%20GMT	http://herrlich.media/robots.txt		(from https://herrlich.media/blog/2013-herrlicher-rueckblick/)
01:15:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:45:33%20GMT	https://herrlich.media/?p=17	E:/MINI-PROJECT/team/team2/herrlich.media/indexd8eb.html	(from https://herrlich.media/team/fynn-kliemann/)
01:15:43	47947/47947	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/12/vorbereitung.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/12/vorbereitung.jpg	(from https://herrlich.media/blog/2013-herrlicher-rueckblick/)
01:15:44	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:45:37%20GMT	https://herrlich.media/arbeiten/hallo-oma-app/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/hallo-oma-app/GET.22d.delayed	(from https://herrlich.media/arbeiten/hallo-oma-app/)
01:15:50	2482/2482	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:45:38%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fhallo-oma-app%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embedf73b.json	(from https://herrlich.media/arbeiten/hallo-oma-app/)
01:15:51	903/903	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/arbeiten/hallo-oma-app/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/hallo-oma-app/feed/index.html	(from https://herrlich.media/arbeiten/hallo-oma-app/)
01:15:54	2615/2615	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:45:45%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fhallo-oma-app%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed3e06	(from https://herrlich.media/arbeiten/hallo-oma-app/)
